entity_id,metric_id,year,value
571077,total_appearances,,23
571073,total_appearances,,23
570029,total_appearances,,23
535656,total_appearances,,22
630791,total_appearances,,22
7824,total_appearances,,22
304604,total_appearances,,22
18168,total_appearances,,22
15307,total_appearances,,22
304175,total_appearances,,22
34403,total_appearances,,22
106984,total_appearances,,22
478154,total_appearances,,22
1600,total_appearances,,22
5416,total_appearances,,22
165292,total_appearances,,22
2551,total_appearances,,22
21425,total_appearances,,22
35488,total_appearances,,22
102675,total_appearances,,22
47513,total_appearances,,22
249829,total_appearances,,22
7129,total_appearances,,22
10135,total_appearances,,22
10144,total_appearances,,22
26910,total_appearances,,22
16590,total_appearances,,22
1519,total_appearances,,22
4329,total_appearances,,22
1623,total_appearances,,22
20235,total_appearances,,22
26584,total_appearances,,22
39382,total_appearances,,22
26581,total_appearances,,22
16620,total_appearances,,22
26580,total_appearances,,22
26582,total_appearances,,22
4367,total_appearances,,22
4017,total_appearances,,22
120090,total_appearances,,22
25097,total_appearances,,22
656996,total_appearances,,22
19556,total_appearances,,22
36450,total_appearances,,22
16631,total_appearances,,22
43407,total_appearances,,22
411817,total_appearances,,21
630797,total_appearances,,21
1871,total_appearances,,21
116997,total_appearances,,21
249831,total_appearances,,21
12146,total_appearances,,21
1612,total_appearances,,21
51109,total_appearances,,21
30110,total_appearances,,21
480780,total_appearances,,21
238419,total_appearances,,21
9773,total_appearances,,21
24663,total_appearances,,21
2013,total_appearances,,21
2649,total_appearances,,21
2011,total_appearances,,21
21610,total_appearances,,21
21617,total_appearances,,21
440140,total_appearances,,21
440316,total_appearances,,21
440315,total_appearances,,21
30363,total_appearances,,21
50080,total_appearances,,21
407243,total_appearances,,21
2253,total_appearances,,21
128140,total_appearances,,21
2573,total_appearances,,21
4375,total_appearances,,21
292388,total_appearances,,21
370511,total_appearances,,21
370478,total_appearances,,21
1097,total_appearances,,21
2390,total_appearances,,21
74198,total_appearances,,21
34039,total_appearances,,21
16364,total_appearances,,21
9147,total_appearances,,21
18375,total_appearances,,21
16486,total_appearances,,21
336704,total_appearances,,21
1030,total_appearances,,21
26780,total_appearances,,21
273351,total_appearances,,21
16656,total_appearances,,21
5511,total_appearances,,21
20973,total_appearances,,21
321460,total_appearances,,21
44414,total_appearances,,21
286199,total_appearances,,21
2545,total_appearances,,21
339676,total_appearances,,21
584546,total_appearances,,21
76259,total_appearances,,20
282590,total_appearances,,20
11046,total_appearances,,20
535659,total_appearances,,20
632862,total_appearances,,20
632859,total_appearances,,20
238411,total_appearances,,20
34291,total_appearances,,20
196711,total_appearances,,20
7974,total_appearances,,20
1249,total_appearances,,20
7924,total_appearances,,20
1521,total_appearances,,20
2686,total_appearances,,20
505195,total_appearances,,20
1524,total_appearances,,20
1601,total_appearances,,20
18265,total_appearances,,20
24353,total_appearances,,20
19190,total_appearances,,20
19928,total_appearances,,20
1222,total_appearances,,20
23403,total_appearances,,20
17333,total_appearances,,20
128136,total_appearances,,20
41355,total_appearances,,20
1181,total_appearances,,20
125223,total_appearances,,20
250666,total_appearances,,20
406106,total_appearances,,20
27532,total_appearances,,20
76440,total_appearances,,20
76754,total_appearances,,20
68180,total_appearances,,20
39476,total_appearances,,20
86444,total_appearances,,20
4176,total_appearances,,20
2540,total_appearances,,20
4482,total_appearances,,20
4417,total_appearances,,20
4009,total_appearances,,20
16218,total_appearances,,20
543358,total_appearances,,20
16781,total_appearances,,20
34008,total_appearances,,20
67293,total_appearances,,20
16374,total_appearances,,20
2020,total_appearances,,20
19385,total_appearances,,20
22289,total_appearances,,20
68500,total_appearances,,20
483075,total_appearances,,20
505258,total_appearances,,20
659271,total_appearances,,20
631202,total_appearances,,20
76260,total_appearances,,19
76262,total_appearances,,19
238412,total_appearances,,19
329774,total_appearances,,19
535632,total_appearances,,19
593776,total_appearances,,19
593778,total_appearances,,19
632868,total_appearances,,19
13131,total_appearances,,19
297062,total_appearances,,19
17958,total_appearances,,19
17960,total_appearances,,19
42899,total_appearances,,19
52615,total_appearances,,19
626764,total_appearances,,19
15914,total_appearances,,19
62165,total_appearances,,19
6778,total_appearances,,19
59402,total_appearances,,19
1113,total_appearances,,19
1824,total_appearances,,19
16589,total_appearances,,19
329885,total_appearances,,19
4372,total_appearances,,19
16927,total_appearances,,19
59517,total_appearances,,19
106466,total_appearances,,19
2544,total_appearances,,19
19674,total_appearances,,19
128143,total_appearances,,19
40826,total_appearances,,19
18765,total_appearances,,19
1763,total_appearances,,19
26898,total_appearances,,19
249830,total_appearances,,19
1348,total_appearances,,19
10142,total_appearances,,19
7325,total_appearances,,19
9510,total_appearances,,19
34586,total_appearances,,19
5710,total_appearances,,19
88602,total_appearances,,19
15659,total_appearances,,19
69913,total_appearances,,19
4421,total_appearances,,19
19047,total_appearances,,19
128102,total_appearances,,19
121449,total_appearances,,19
5534,total_appearances,,19
302468,total_appearances,,19
4054,total_appearances,,19
241911,total_appearances,,19
346861,total_appearances,,19
4371,total_appearances,,19
32203,total_appearances,,19
7717,total_appearances,,19
30923,total_appearances,,19
19302,total_appearances,,19
29172,total_appearances,,19
292315,total_appearances,,19
68508,total_appearances,,19
131055,total_appearances,,19
693420,total_appearances,,19
499801,total_appearances,,19
122457,total_appearances,,19
184896,total_appearances,,19
458107,total_appearances,,19
566845,total_appearances,,19
583429,total_appearances,,19
655072,total_appearances,,19
282586,total_appearances,,18
282561,total_appearances,,18
240914,total_appearances,,18
27573,total_appearances,,18
34975,total_appearances,,18
37420,total_appearances,,18
310007,total_appearances,,18
15204,total_appearances,,18
1391,total_appearances,,18
92131,total_appearances,,18
4875,total_appearances,,18
240594,total_appearances,,18
1830,total_appearances,,18
77192,total_appearances,,18
16180,total_appearances,,18
26911,total_appearances,,18
4112,total_appearances,,18
1930,total_appearances,,18
1826,total_appearances,,18
18370,total_appearances,,18
31339,total_appearances,,18
1043,total_appearances,,18
16248,total_appearances,,18
2260,total_appearances,,18
18459,total_appearances,,18
16729,total_appearances,,18
18623,total_appearances,,18
16592,total_appearances,,18
481582,total_appearances,,18
19411,total_appearances,,18
1255,total_appearances,,18
26491,total_appearances,,18
2005,total_appearances,,18
68926,total_appearances,,18
16269,total_appearances,,18
1626,total_appearances,,18
18837,total_appearances,,18
235690,total_appearances,,18
86342,total_appearances,,18
21847,total_appearances,,18
1567,total_appearances,,18
16328,total_appearances,,18
4609,total_appearances,,18
321452,total_appearances,,18
43877,total_appearances,,18
122167,total_appearances,,18
65407,total_appearances,,18
5348,total_appearances,,18
2567,total_appearances,,18
16678,total_appearances,,18
20269,total_appearances,,18
635672,total_appearances,,18
417198,total_appearances,,18
10632,total_appearances,,18
430297,total_appearances,,18
3555,total_appearances,,18
41144,total_appearances,,18
246739,total_appearances,,18
351736,total_appearances,,18
514280,total_appearances,,18
593659,total_appearances,,18
566841,total_appearances,,18
695433,total_appearances,,18
6632,total_appearances,,18
76266,total_appearances,,17
2391,total_appearances,,17
83018,total_appearances,,17
499417,total_appearances,,17
40050,total_appearances,,17
572600,total_appearances,,17
572609,total_appearances,,17
572619,total_appearances,,17
638095,total_appearances,,17
638092,total_appearances,,17
63354,total_appearances,,17
238410,total_appearances,,17
27543,total_appearances,,17
2418,total_appearances,,17
1128,total_appearances,,17
1754,total_appearances,,17
16103,total_appearances,,17
24800,total_appearances,,17
664996,total_appearances,,17
238548,total_appearances,,17
298410,total_appearances,,17
339442,total_appearances,,17
70536,total_appearances,,17
196721,total_appearances,,17
415820,total_appearances,,17
397635,total_appearances,,17
2705,total_appearances,,17
1608,total_appearances,,17
18134,total_appearances,,17
11955,total_appearances,,17
2668,total_appearances,,17
165787,total_appearances,,17
453717,total_appearances,,17
18717,total_appearances,,17
3858,total_appearances,,17
1162,total_appearances,,17
18650,total_appearances,,17
495129,total_appearances,,17
7615,total_appearances,,17
495137,total_appearances,,17
59416,total_appearances,,17
1937,total_appearances,,17
26504,total_appearances,,17
340599,total_appearances,,17
3996,total_appearances,,17
7439,total_appearances,,17
245726,total_appearances,,17
726196,total_appearances,,17
440092,total_appearances,,17
302520,total_appearances,,17
2660,total_appearances,,17
7391,total_appearances,,17
16690,total_appearances,,17
26583,total_appearances,,17
512830,total_appearances,,17
20976,total_appearances,,17
256541,total_appearances,,17
1663,total_appearances,,17
6641,total_appearances,,17
168023,total_appearances,,17
234427,total_appearances,,17
16236,total_appearances,,17
37429,total_appearances,,17
16720,total_appearances,,17
25178,total_appearances,,17
89429,total_appearances,,17
502504,total_appearances,,17
654746,total_appearances,,17
654742,total_appearances,,17
16765,total_appearances,,17
7330,total_appearances,,17
64782,total_appearances,,17
44253,total_appearances,,17
102464,total_appearances,,17
188563,total_appearances,,17
339785,total_appearances,,17
532006,total_appearances,,17
665003,total_appearances,,17
670564,total_appearances,,17
76265,total_appearances,,16
17525,total_appearances,,16
17908,total_appearances,,16
491707,total_appearances,,16
632544,total_appearances,,16
631711,total_appearances,,16
644665,total_appearances,,16
644667,total_appearances,,16
644663,total_appearances,,16
9481,total_appearances,,16
286834,total_appearances,,16
326341,total_appearances,,16
238413,total_appearances,,16
236382,total_appearances,,16
2645,total_appearances,,16
15261,total_appearances,,16
12804,total_appearances,,16
2377,total_appearances,,16
7730,total_appearances,,16
109747,total_appearances,,16
43018,total_appearances,,16
1542,total_appearances,,16
415825,total_appearances,,16
628645,total_appearances,,16
6725,total_appearances,,16
240593,total_appearances,,16
501733,total_appearances,,16
15269,total_appearances,,16
27537,total_appearances,,16
439473,total_appearances,,16
2293,total_appearances,,16
2743,total_appearances,,16
453718,total_appearances,,16
4370,total_appearances,,16
34221,total_appearances,,16
439866,total_appearances,,16
16584,total_appearances,,16
14615,total_appearances,,16
3839,total_appearances,,16
1964,total_appearances,,16
5350,total_appearances,,16
15949,total_appearances,,16
16223,total_appearances,,16
101150,total_appearances,,16
10141,total_appearances,,16
171845,total_appearances,,16
16556,total_appearances,,16
726262,total_appearances,,16
19032,total_appearances,,16
98448,total_appearances,,16
290128,total_appearances,,16
290129,total_appearances,,16
85082,total_appearances,,16
18309,total_appearances,,16
641037,total_appearances,,16
245952,total_appearances,,16
642851,total_appearances,,16
439422,total_appearances,,16
321458,total_appearances,,16
2036,total_appearances,,16
93183,total_appearances,,16
27333,total_appearances,,16
1697,total_appearances,,16
19506,total_appearances,,16
388455,total_appearances,,16
1637,total_appearances,,16
1954,total_appearances,,16
43034,total_appearances,,16
10633,total_appearances,,16
34326,total_appearances,,16
92118,total_appearances,,16
15906,total_appearances,,16
16684,total_appearances,,16
70238,total_appearances,,16
256162,total_appearances,,16
19386,total_appearances,,16
397427,total_appearances,,16
68504,total_appearances,,16
252864,total_appearances,,16
316344,total_appearances,,16
188565,total_appearances,,16
332725,total_appearances,,16
336125,total_appearances,,16
669682,total_appearances,,16
237826,total_appearances,,15
76263,total_appearances,,15
242496,total_appearances,,15
559512,total_appearances,,15
574473,total_appearances,,15
564054,total_appearances,,15
572589,total_appearances,,15
648153,total_appearances,,15
106301,total_appearances,,15
1614,total_appearances,,15
32681,total_appearances,,15
200068,total_appearances,,15
273715,total_appearances,,15
665000,total_appearances,,15
2578,total_appearances,,15
1400,total_appearances,,15
14076,total_appearances,,15
17519,total_appearances,,15
199279,total_appearances,,15
26571,total_appearances,,15
1516,total_appearances,,15
1857,total_appearances,,15
2437,total_appearances,,15
129217,total_appearances,,15
1223,total_appearances,,15
604547,total_appearances,,15
7324,total_appearances,,15
439821,total_appearances,,15
3805,total_appearances,,15
3897,total_appearances,,15
1861,total_appearances,,15
701620,total_appearances,,15
1173,total_appearances,,15
5627,total_appearances,,15
16935,total_appearances,,15
19051,total_appearances,,15
347161,total_appearances,,15
18705,total_appearances,,15
26908,total_appearances,,15
12248,total_appearances,,15
30339,total_appearances,,15
43609,total_appearances,,15
256542,total_appearances,,15
30525,total_appearances,,15
43386,total_appearances,,15
1668,total_appearances,,15
167996,total_appearances,,15
2358,total_appearances,,15
268609,total_appearances,,15
28243,total_appearances,,15
76880,total_appearances,,15
43871,total_appearances,,15
16494,total_appearances,,15
17210,total_appearances,,15
629192,total_appearances,,15
18707,total_appearances,,15
553676,total_appearances,,15
43408,total_appearances,,15
18147,total_appearances,,15
554007,total_appearances,,15
10168,total_appearances,,15
25842,total_appearances,,15
32383,total_appearances,,15
98057,total_appearances,,15
90748,total_appearances,,15
485407,total_appearances,,15
68506,total_appearances,,15
51529,total_appearances,,15
45502,total_appearances,,15
66859,total_appearances,,15
250714,total_appearances,,15
246599,total_appearances,,15
250457,total_appearances,,15
473717,total_appearances,,15
510087,total_appearances,,15
532008,total_appearances,,15
554565,total_appearances,,15
632939,total_appearances,,15
576822,total_appearances,,15
694425,total_appearances,,15
306564,total_appearances,,14
644673,total_appearances,,14
43862,total_appearances,,14
45180,total_appearances,,14
27759,total_appearances,,14
518947,total_appearances,,14
16490,total_appearances,,14
243063,total_appearances,,14
64922,total_appearances,,14
72769,total_appearances,,14
15255,total_appearances,,14
12817,total_appearances,,14
7602,total_appearances,,14
201919,total_appearances,,14
201920,total_appearances,,14
18781,total_appearances,,14
2211,total_appearances,,14
32797,total_appearances,,14
18236,total_appearances,,14
111227,total_appearances,,14
41687,total_appearances,,14
439824,total_appearances,,14
657852,total_appearances,,14
1480,total_appearances,,14
690641,total_appearances,,14
11948,total_appearances,,14
2722,total_appearances,,14
657839,total_appearances,,14
542380,total_appearances,,14
18612,total_appearances,,14
1347,total_appearances,,14
176609,total_appearances,,14
562204,total_appearances,,14
51085,total_appearances,,14
106337,total_appearances,,14
94446,total_appearances,,14
1047,total_appearances,,14
10457,total_appearances,,14
15199,total_appearances,,14
50077,total_appearances,,14
43744,total_appearances,,14
570307,total_appearances,,14
130711,total_appearances,,14
66550,total_appearances,,14
24191,total_appearances,,14
2405,total_appearances,,14
4208,total_appearances,,14
4563,total_appearances,,14
310472,total_appearances,,14
495347,total_appearances,,14
1963,total_appearances,,14
167504,total_appearances,,14
74111,total_appearances,,14
16474,total_appearances,,14
171969,total_appearances,,14
92126,total_appearances,,14
16212,total_appearances,,14
260735,total_appearances,,14
27210,total_appearances,,14
5682,total_appearances,,14
27571,total_appearances,,14
119338,total_appearances,,14
346693,total_appearances,,14
524304,total_appearances,,14
11130,total_appearances,,14
512834,total_appearances,,14
512836,total_appearances,,14
103890,total_appearances,,14
512831,total_appearances,,14
512832,total_appearances,,14
8162,total_appearances,,14
116838,total_appearances,,14
62879,total_appearances,,14
5939,total_appearances,,14
243203,total_appearances,,14
682471,total_appearances,,14
39598,total_appearances,,14
1675,total_appearances,,14
16463,total_appearances,,14
410154,total_appearances,,14
16496,total_appearances,,14
1646,total_appearances,,14
4477,total_appearances,,14
6039,total_appearances,,14
44252,total_appearances,,14
33855,total_appearances,,14
19667,total_appearances,,14
654905,total_appearances,,14
349491,total_appearances,,14
654903,total_appearances,,14
19644,total_appearances,,14
2215,total_appearances,,14
104704,total_appearances,,14
16353,total_appearances,,14
16650,total_appearances,,14
611229,total_appearances,,14
36074,total_appearances,,14
5821,total_appearances,,14
131515,total_appearances,,14
164701,total_appearances,,14
316403,total_appearances,,14
440320,total_appearances,,14
120277,total_appearances,,14
473719,total_appearances,,14
453727,total_appearances,,14
571075,total_appearances,,14
566881,total_appearances,,14
576828,total_appearances,,14
331152,total_appearances,,13
98846,total_appearances,,13
23345,total_appearances,,13
483810,total_appearances,,13
503191,total_appearances,,13
46682,total_appearances,,13
574483,total_appearances,,13
57928,total_appearances,,13
630436,total_appearances,,13
630438,total_appearances,,13
106933,total_appearances,,13
7808,total_appearances,,13
1687,total_appearances,,13
1371,total_appearances,,13
7853,total_appearances,,13
23191,total_appearances,,13
42973,total_appearances,,13
237040,total_appearances,,13
122989,total_appearances,,13
310001,total_appearances,,13
157073,total_appearances,,13
14095,total_appearances,,13
694427,total_appearances,,13
18660,total_appearances,,13
608673,total_appearances,,13
534509,total_appearances,,13
511961,total_appearances,,13
243466,total_appearances,,13
657860,total_appearances,,13
1248,total_appearances,,13
1368,total_appearances,,13
1886,total_appearances,,13
84781,total_appearances,,13
2659,total_appearances,,13
236685,total_appearances,,13
174118,total_appearances,,13
18320,total_appearances,,13
18187,total_appearances,,13
3589,total_appearances,,13
39622,total_appearances,,13
92105,total_appearances,,13
21608,total_appearances,,13
12445,total_appearances,,13
363391,total_appearances,,13
454255,total_appearances,,13
441074,total_appearances,,13
1551,total_appearances,,13
4321,total_appearances,,13
1922,total_appearances,,13
310475,total_appearances,,13
15086,total_appearances,,13
481401,total_appearances,,13
4687,total_appearances,,13
482494,total_appearances,,13
21069,total_appearances,,13
21539,total_appearances,,13
18609,total_appearances,,13
2563,total_appearances,,13
101457,total_appearances,,13
41600,total_appearances,,13
92125,total_appearances,,13
7971,total_appearances,,13
33814,total_appearances,,13
69222,total_appearances,,13
27305,total_appearances,,13
108844,total_appearances,,13
62352,total_appearances,,13
2221,total_appearances,,13
32142,total_appearances,,13
26579,total_appearances,,13
39595,total_appearances,,13
57925,total_appearances,,13
120922,total_appearances,,13
437846,total_appearances,,13
20953,total_appearances,,13
184026,total_appearances,,13
67932,total_appearances,,13
184030,total_appearances,,13
672598,total_appearances,,13
672594,total_appearances,,13
672591,total_appearances,,13
672596,total_appearances,,13
12799,total_appearances,,13
2384,total_appearances,,13
39757,total_appearances,,13
256169,total_appearances,,13
2343,total_appearances,,13
17952,total_appearances,,13
19337,total_appearances,,13
1975,total_appearances,,13
18482,total_appearances,,13
18416,total_appearances,,13
19666,total_appearances,,13
16439,total_appearances,,13
16504,total_appearances,,13
72765,total_appearances,,13
25770,total_appearances,,13
33268,total_appearances,,13
35907,total_appearances,,13
68505,total_appearances,,13
188691,total_appearances,,13
188558,total_appearances,,13
188686,total_appearances,,13
415053,total_appearances,,13
477712,total_appearances,,13
310350,total_appearances,,13
342258,total_appearances,,13
422897,total_appearances,,13
558763,total_appearances,,13
576819,total_appearances,,13
657706,total_appearances,,13
580217,total_appearances,,13
635523,total_appearances,,13
678469,total_appearances,,13
331143,total_appearances,,12
19664,total_appearances,,12
57938,total_appearances,,12
19654,total_appearances,,12
530993,total_appearances,,12
602019,total_appearances,,12
624593,total_appearances,,12
662314,total_appearances,,12
518946,total_appearances,,12
1284,total_appearances,,12
2697,total_appearances,,12
18428,total_appearances,,12
8193,total_appearances,,12
70957,total_appearances,,12
2733,total_appearances,,12
171028,total_appearances,,12
2455,total_appearances,,12
1349,total_appearances,,12
16105,total_appearances,,12
338850,total_appearances,,12
18368,total_appearances,,12
338848,total_appearances,,12
5538,total_appearances,,12
43764,total_appearances,,12
16559,total_appearances,,12
65294,total_appearances,,12
9044,total_appearances,,12
593397,total_appearances,,12
245407,total_appearances,,12
1462,total_appearances,,12
501137,total_appearances,,12
1617,total_appearances,,12
1794,total_appearances,,12
345678,total_appearances,,12
167413,total_appearances,,12
440342,total_appearances,,12
1725,total_appearances,,12
329430,total_appearances,,12
59596,total_appearances,,12
500451,total_appearances,,12
26525,total_appearances,,12
180912,total_appearances,,12
18349,total_appearances,,12
177166,total_appearances,,12
26828,total_appearances,,12
82948,total_appearances,,12
18278,total_appearances,,12
155449,total_appearances,,12
130554,total_appearances,,12
249628,total_appearances,,12
44891,total_appearances,,12
244365,total_appearances,,12
106361,total_appearances,,12
16467,total_appearances,,12
100718,total_appearances,,12
5467,total_appearances,,12
482500,total_appearances,,12
15908,total_appearances,,12
1494,total_appearances,,12
1319,total_appearances,,12
65389,total_appearances,,12
26365,total_appearances,,12
1491,total_appearances,,12
18283,total_appearances,,12
288198,total_appearances,,12
18506,total_appearances,,12
68005,total_appearances,,12
726267,total_appearances,,12
21607,total_appearances,,12
16069,total_appearances,,12
39601,total_appearances,,12
76376,total_appearances,,12
92829,total_appearances,,12
55751,total_appearances,,12
93216,total_appearances,,12
93200,total_appearances,,12
292644,total_appearances,,12
2354,total_appearances,,12
32020,total_appearances,,12
498585,total_appearances,,12
184028,total_appearances,,12
347131,total_appearances,,12
28149,total_appearances,,12
670593,total_appearances,,12
17446,total_appearances,,12
18542,total_appearances,,12
3807,total_appearances,,12
3907,total_appearances,,12
78013,total_appearances,,12
4165,total_appearances,,12
298157,total_appearances,,12
4376,total_appearances,,12
11944,total_appearances,,12
289411,total_appearances,,12
654904,total_appearances,,12
16235,total_appearances,,12
36452,total_appearances,,12
34599,total_appearances,,12
104676,total_appearances,,12
16341,total_appearances,,12
19687,total_appearances,,12
30412,total_appearances,,12
34004,total_appearances,,12
32218,total_appearances,,12
189201,total_appearances,,12
657145,total_appearances,,12
123948,total_appearances,,12
70931,total_appearances,,12
93360,total_appearances,,12
267593,total_appearances,,12
326397,total_appearances,,12
433144,total_appearances,,12
535584,total_appearances,,12
535579,total_appearances,,12
535379,total_appearances,,12
570481,total_appearances,,12
516101,total_appearances,,12
673769,total_appearances,,12
591732,total_appearances,,12
576826,total_appearances,,12
17957,total_appearances,,12
635275,total_appearances,,12
674895,total_appearances,,12
703873,total_appearances,,12
703876,total_appearances,,12
237494,total_appearances,,11
282545,total_appearances,,11
282476,total_appearances,,11
338864,total_appearances,,11
601995,total_appearances,,11
57933,total_appearances,,11
8753,total_appearances,,11
45013,total_appearances,,11
405876,total_appearances,,11
299029,total_appearances,,11
158539,total_appearances,,11
18109,total_appearances,,11
242489,total_appearances,,11
19612,total_appearances,,11
300999,total_appearances,,11
70072,total_appearances,,11
37417,total_appearances,,11
242525,total_appearances,,11
14910,total_appearances,,11
302045,total_appearances,,11
168426,total_appearances,,11
1056,total_appearances,,11
439857,total_appearances,,11
13021,total_appearances,,11
1286,total_appearances,,11
37393,total_appearances,,11
235589,total_appearances,,11
1467,total_appearances,,11
2347,total_appearances,,11
27566,total_appearances,,11
39766,total_appearances,,11
609896,total_appearances,,11
44167,total_appearances,,11
492642,total_appearances,,11
413544,total_appearances,,11
172557,total_appearances,,11
2529,total_appearances,,11
653729,total_appearances,,11
310149,total_appearances,,11
23937,total_appearances,,11
20961,total_appearances,,11
653733,total_appearances,,11
2519,total_appearances,,11
18410,total_appearances,,11
288952,total_appearances,,11
24640,total_appearances,,11
249824,total_appearances,,11
15817,total_appearances,,11
19489,total_appearances,,11
34170,total_appearances,,11
1731,total_appearances,,11
1116,total_appearances,,11
18272,total_appearances,,11
1946,total_appearances,,11
47433,total_appearances,,11
116303,total_appearances,,11
1052,total_appearances,,11
21391,total_appearances,,11
1375,total_appearances,,11
13094,total_appearances,,11
1655,total_appearances,,11
18212,total_appearances,,11
500205,total_appearances,,11
16591,total_appearances,,11
24605,total_appearances,,11
93191,total_appearances,,11
30097,total_appearances,,11
2217,total_appearances,,11
93204,total_appearances,,11
529501,total_appearances,,11
292640,total_appearances,,11
256544,total_appearances,,11
739690,total_appearances,,11
512991,total_appearances,,11
558088,total_appearances,,11
16037,total_appearances,,11
550271,total_appearances,,11
27312,total_appearances,,11
16611,total_appearances,,11
418436,total_appearances,,11
274785,total_appearances,,11
121261,total_appearances,,11
274784,total_appearances,,11
103151,total_appearances,,11
681952,total_appearances,,11
18415,total_appearances,,11
44751,total_appearances,,11
20275,total_appearances,,11
117694,total_appearances,,11
41352,total_appearances,,11
129237,total_appearances,,11
128803,total_appearances,,11
657225,total_appearances,,11
34222,total_appearances,,11
67988,total_appearances,,11
101635,total_appearances,,11
35905,total_appearances,,11
437789,total_appearances,,11
395830,total_appearances,,11
473718,total_appearances,,11
473720,total_appearances,,11
339756,total_appearances,,11
499534,total_appearances,,11
499530,total_appearances,,11
489981,total_appearances,,11
490088,total_appearances,,11
481421,total_appearances,,11
490333,total_appearances,,11
642189,total_appearances,,11
578698,total_appearances,,11
632289,total_appearances,,11
47419,total_appearances,,11
67995,total_appearances,,11
683593,total_appearances,,11
12149,total_appearances,,11
691815,total_appearances,,11
632311,total_appearances,,11
681213,total_appearances,,11
76274,total_appearances,,10
486516,total_appearances,,10
43246,total_appearances,,10
668767,total_appearances,,10
21172,total_appearances,,10
236126,total_appearances,,10
236124,total_appearances,,10
167858,total_appearances,,10
237039,total_appearances,,10
9664,total_appearances,,10
78006,total_appearances,,10
299035,total_appearances,,10
1520,total_appearances,,10
1679,total_appearances,,10
14905,total_appearances,,10
2469,total_appearances,,10
172574,total_appearances,,10
602625,total_appearances,,10
440390,total_appearances,,10
560174,total_appearances,,10
560169,total_appearances,,10
53471,total_appearances,,10
39503,total_appearances,,10
386951,total_appearances,,10
439478,total_appearances,,10
386952,total_appearances,,10
126090,total_appearances,,10
386953,total_appearances,,10
26498,total_appearances,,10
610409,total_appearances,,10
506893,total_appearances,,10
1870,total_appearances,,10
18777,total_appearances,,10
506897,total_appearances,,10
14069,total_appearances,,10
1694,total_appearances,,10
657857,total_appearances,,10
70948,total_appearances,,10
41894,total_appearances,,10
18852,total_appearances,,10
116802,total_appearances,,10
55867,total_appearances,,10
690654,total_appearances,,10
608931,total_appearances,,10
18849,total_appearances,,10
58659,total_appearances,,10
47467,total_appearances,,10
42807,total_appearances,,10
73954,total_appearances,,10
653735,total_appearances,,10
2741,total_appearances,,10
653708,total_appearances,,10
653718,total_appearances,,10
458321,total_appearances,,10
484723,total_appearances,,10
1328,total_appearances,,10
32550,total_appearances,,10
2208,total_appearances,,10
247695,total_appearances,,10
3834,total_appearances,,10
249827,total_appearances,,10
40070,total_appearances,,10
249825,total_appearances,,10
17194,total_appearances,,10
34169,total_appearances,,10
127885,total_appearances,,10
482638,total_appearances,,10
73819,total_appearances,,10
79576,total_appearances,,10
21693,total_appearances,,10
407138,total_appearances,,10
297201,total_appearances,,10
2000,total_appearances,,10
407139,total_appearances,,10
182110,total_appearances,,10
32425,total_appearances,,10
12887,total_appearances,,10
3941,total_appearances,,10
18547,total_appearances,,10
5951,total_appearances,,10
22366,total_appearances,,10
69188,total_appearances,,10
34270,total_appearances,,10
16762,total_appearances,,10
174686,total_appearances,,10
525159,total_appearances,,10
78738,total_appearances,,10
83304,total_appearances,,10
256540,total_appearances,,10
24133,total_appearances,,10
521160,total_appearances,,10
174117,total_appearances,,10
404716,total_appearances,,10
16746,total_appearances,,10
113447,total_appearances,,10
404735,total_appearances,,10
52048,total_appearances,,10
404734,total_appearances,,10
404736,total_appearances,,10
37433,total_appearances,,10
739756,total_appearances,,10
39473,total_appearances,,10
7669,total_appearances,,10
25512,total_appearances,,10
27554,total_appearances,,10
78016,total_appearances,,10
1956,total_appearances,,10
16978,total_appearances,,10
16900,total_appearances,,10
18642,total_appearances,,10
456276,total_appearances,,10
302896,total_appearances,,10
662245,total_appearances,,10
16483,total_appearances,,10
117675,total_appearances,,10
1884,total_appearances,,10
20195,total_appearances,,10
557395,total_appearances,,10
3556,total_appearances,,10
349492,total_appearances,,10
21491,total_appearances,,10
29673,total_appearances,,10
20717,total_appearances,,10
304304,total_appearances,,10
336638,total_appearances,,10
68502,total_appearances,,10
188567,total_appearances,,10
174827,total_appearances,,10
174830,total_appearances,,10
316300,total_appearances,,10
349566,total_appearances,,10
476758,total_appearances,,10
349605,total_appearances,,10
499538,total_appearances,,10
466571,total_appearances,,10
514192,total_appearances,,10
489882,total_appearances,,10
489841,total_appearances,,10
518368,total_appearances,,10
576852,total_appearances,,10
18785,total_appearances,,10
86059,total_appearances,,9
237816,total_appearances,,9
4187,total_appearances,,9
98845,total_appearances,,9
322642,total_appearances,,9
563594,total_appearances,,9
564598,total_appearances,,9
564594,total_appearances,,9
64569,total_appearances,,9
24644,total_appearances,,9
601869,total_appearances,,9
413006,total_appearances,,9
236107,total_appearances,,9
278827,total_appearances,,9
513206,total_appearances,,9
273474,total_appearances,,9
291843,total_appearances,,9
18581,total_appearances,,9
296404,total_appearances,,9
73637,total_appearances,,9
308573,total_appearances,,9
279391,total_appearances,,9
1726,total_appearances,,9
258507,total_appearances,,9
694275,total_appearances,,9
485837,total_appearances,,9
560175,total_appearances,,9
560171,total_appearances,,9
40055,total_appearances,,9
